Mixer/OpenDumpValve;Mixer/Level;Mixer/InFlow;Mixer/InFlowTemp;Mixer/Temperature;Mixer/OutFlowTemp;Mixer/OpenOutlet;Mixer/OutFlow;Mixer/Fill1On;Mixer/Fill2On;Mixer/Fill3On;Mixer/TurnMixerOn;Mixer/MixerIsOn;T1/OpenDumpValve;T1/Level;T1/InFlow;T1/OpenOutlet;T1/OutFlow;T1/HeaterOn;T1/InFlowTemp;T1/OutFlowTemp;T1/Temperature;T1/CoolerOn;Timestamp;Anomaly;Parameter for Anomaly;Actual value;Run id
0;0;0.01;0;276.96466763804887;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.4791688211165;0;2022 - 06 - 28_225449.917;-;;0;20220628225449
0;0.0012639259944602604;0.01;277;277.48992726346006;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.4099487238144;0;2022 - 06 - 28_225450.025;-;;0;20220628225449
0;0.0002782007910008346;0.01;277;277.4339530868148;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.0876418159286;0;2022 - 06 - 28_225450.137;-;;0;20220628225449
0;0.004553181176161542;0.01;277;276.52583854413865;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.2554578123407;0;2022 - 06 - 28_225450.244;-;;0;20220628225449
0;0.006328209956335708;0.01;277;276.9100391899282;277;0;0;1;0;0;0;0;0;0;0;0;0;0;277;277;277.4901303369506;0;2022 - 06 - 28_225450.356;-;;0;20220628225449
0;0.008810046593752662;0.01;277;277.23475614038057;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.795846364133;0;2022 - 06 - 28_225450.465;-;;0;20220628225449
0;0.006379475770122253;0.01;277;277.1384488226094;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;277.30948566683077;0;2022 - 06 - 28_225450.576;-;;0;20220628225449
0;0.010329205624981717;0.01;277;276.59989221538416;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.6600106028654;0;2022 - 06 - 28_225450.683;-;;0;20220628225449
0;0.00869956174317123;0.01;277;277.4929258325105;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.5243654553892;0;2022 - 06 - 28_225450.792;-;;0;20220628225449
0;0.01299280850724234;0.01;277;277.3478262973241;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.56541776473887;0;2022 - 06 - 28_225450.900;-;;0;20220628225449
0;0.014609003521452092;0.01;277;277.267051922049;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.63653167948894;0;2022 - 06 - 28_225451.009;-;;0;20220628225449
0;0.01569079406575903;0.01;277;277.19269585827965;277.00000000000006;0;0;1;0;0;0;0;0;0;0;0;0;0;277.00000000000006;277;276.9236135959735;0;2022 - 06 - 28_225451.124;-;;0;20220628225449
